T_healthy,T_lake,T_replica_repair,_run_dir,all2allv_bytes,all2allv_us,benchmark,capacity,cold_start_bytes,cold_start_storage_us,data_lake_reload_us,decode_steps_effective,decode_steps_requested,ft_tax,initial_replication_us,lost_expert_bytes,lost_expert_count,max_paused_request_streams,mean_paused_request_streams,migration_network_us,network_repair_bytes,paused_stream_step_area,placement,ranks_per_node,repair_fraction_of_total,repair_source_speedup,scaleout_gbps,scaleup_gbps,scenario,serviceable,stalled_request_pct_max,stalled_request_pct_mean,stalled_request_penalty_us,storage_read_gbps,subjects,system_benefit_vs_lake,terminal_failure_reason
24767.471116239292,61870522.22064319,1955728.441443195,experiments/runs/repair_sweep/node1_fail_join_lazarus_cap16_steps128_so400p0_store50p0,6941880320.0,22993.158243195092,mmlu,16,0.0,0.0,61847529.0624,36,128,78.96359027793041,966367.6416,0.0,1536.0,64,2.01765447667087,1932735.2832,386547056640.0,6400,lazarus,4,32.61202475458939,32.0,400.0,3600,node1_fail_join,True,25.0,0.7881462799495587,0.0,50.0,"abstract_algebra,anatomy,astronomy",31.63553840582639,
24767.471116239292,441791057.88967174,1955728.441443195,experiments/runs/repair_sweep/node1_fail_join_lazarus_cap16_steps128_so400p0_store7p0,6941880320.0,22993.158243195092,mmlu,16,0.0,0.0,441768064.73142856,36,128,78.96359027793041,966367.6416,0.0,1536.0,64,2.01765447667087,1932735.2832,386547056640.0,6400,lazarus,4,226.87239731872359,228.57142857142858,400.0,3600,node1_fail_join,True,25.0,0.7881462799495587,0.0,7.0,"abstract_algebra,anatomy,astronomy",225.89591096996057,
12383.735558119646,220895531.550347,977866.8262327086,experiments/runs/repair_sweep/node1_fail_join_lazarus_cap16_steps128_so800p0_store14p0,6941880320.0,11499.184632708655,mmlu,16,0.0,0.0,220884032.36571428,36,128,78.96380067576222,483183.8208,0.0,1536.0,64,2.01765447667087,966367.6416,386547056640.0,6400,lazarus,4,226.87179282071205,228.57142857142858,800.0,3600,node1_fail_join,True,25.0,0.7881462799495587,0.0,14.0,"abstract_algebra,anatomy,astronomy",225.8953117382665,
12383.735558119646,123706557.3094327,977866.8262327086,experiments/runs/repair_sweep/node1_fail_join_lazarus_cap16_steps128_so800p0_store25p0,6941880320.0,11499.184632708655,mmlu,16,0.0,0.0,123695058.1248,36,128,78.96380067576222,483183.8208,0.0,1536.0,64,2.01765447667087,966367.6416,386547056640.0,6400,lazarus,4,127.48302981773675,128.0,800.0,3600,node1_fail_join,True,25.0,0.7881462799495587,0.0,25.0,"abstract_algebra,anatomy,astronomy",126.50654873529122,
12383.735558119646,883547628.6474898,977866.8262327086,experiments/runs/repair_sweep/node1_fail_join_lazarus_cap16_steps128_so800p0_store3p5,6941880320.0,11499.184632708655,mmlu,16,0.0,0.0,883536129.4628571,36,128,78.96380067576222,483183.8208,0.0,1536.0,64,2.01765447667087,966367.6416,386547056640.0,6400,lazarus,4,904.5224496591799,914.2857142857143,800.0,3600,node1_fail_join,True,25.0,0.7881462799495587,0.0,3.5,"abstract_algebra,anatomy,astronomy",903.5459685767343,
12383.735558119646,61859028.24703271,977866.8262327086,experiments/runs/repair_sweep/node1_fail_join_lazarus_cap16_steps128_so800p0_store50p0,6941880320.0,11499.184632708655,mmlu,16,0.0,0.0,61847529.0624,36,128,78.96380067576222,483183.8208,0.0,1536.0,64,2.01765447667087,966367.6416,386547056640.0,6400,lazarus,4,64.23563517947976,64.0,800.0,3600,node1_fail_join,True,25.0,0.7881462799495587,0.0,50.0,"abstract_algebra,anatomy,astronomy",63.25915409703423,
12383.735558119646,441779563.9160613,977866.8262327086,experiments/runs/repair_sweep/node1_fail_join_lazarus_cap16_steps128_so800p0_store7p0,6941880320.0,11499.184632708655,mmlu,16,0.0,0.0,441768064.73142856,36,128,78.96380067576222,483183.8208,0.0,1536.0,64,2.01765447667087,966367.6416,386547056640.0,6400,lazarus,4,452.7553451002013,457.14285714285717,800.0,3600,node1_fail_join,True,25.0,0.7881462799495587,0.0,7.0,"abstract_algebra,anatomy,astronomy",451.7788640177558,
15249.895815352234,220899031.23222128,7745939.999306981,experiments/runs/repair_sweep/node1_fail_join_lazarus_cap16_steps16_so100p0_store14p0,881879040.0,14998.866506981482,mmlu,16,0.0,0.0,220884032.36571428,16,16,507.93396185100886,3865470.5664,0.0,1536.0,64,13.223140495867769,7730941.1328,386547056640.0,6400,lazarus,4,29.514167876199423,28.571428571428573,100.0,3600,node1_fail_join,True,25.0,5.1652892561983474,0.0,14.0,"abstract_algebra,anatomy,astronomy",28.518040580224582,
15249.895815352234,123710056.99130698,7745939.999306981,experiments/runs/repair_sweep/node1_fail_join_lazarus_cap16_steps16_so100p0_store25p0,881879040.0,14998.866506981482,mmlu,16,0.0,0.0,123695058.1248,16,16,507.93396185100886,3865470.5664,0.0,1536.0,64,13.223140495867769,7730941.1328,386547056640.0,6400,lazarus,4,16.96708201578614,16.0,100.0,3600,node1_fail_join,True,25.0,5.1652892561983474,0.0,25.0,"abstract_algebra,anatomy,astronomy",15.970954719811301,
15249.895815352234,883551128.3293641,7745939.999306981,experiments/runs/repair_sweep/node1_fail_join_lazarus_cap16_steps16_so100p0_store3p5,881879040.0,14998.866506981482,mmlu,16,0.0,0.0,883536129.4628571,16,16,507.93396185100886,3865470.5664,0.0,1536.0,64,13.223140495867769,7730941.1328,386547056640.0,6400,lazarus,4,115.06248056083543,114.28571428571429,100.0,3600,node1_fail_join,True,25.0,5.1652892561983474,0.0,3.5,"abstract_algebra,anatomy,astronomy",114.06635326486058,
15249.895815352234,61862527.92890698,7745939.999306981,experiments/runs/repair_sweep/node1_fail_join_lazarus_cap16_steps16_so100p0_store50p0,881879040.0,14998.866506981482,mmlu,16,0.0,0.0,61847529.0624,16,16,507.93396185100886,3865470.5664,0.0,1536.0,64,13.223140495867769,7730941.1328,386547056640.0,6400,lazarus,4,8.982572831886781,8.0,100.0,3600,node1_fail_join,True,25.0,5.1652892561983474,0.0,50.0,"abstract_algebra,anatomy,astronomy",7.9864455359119395,
15249.895815352234,441783063.59793556,7745939.999306981,experiments/runs/repair_sweep/node1_fail_join_lazarus_cap16_steps16_so100p0_store7p0,881879040.0,14998.866506981482,mmlu,16,0.0,0.0,441768064.73142856,16,16,507.93396185100886,3865470.5664,0.0,1536.0,64,13.223140495867769,7730941.1328,386547056640.0,6400,lazarus,4,58.030272104411424,57.142857142857146,100.0,3600,node1_fail_join,True,25.0,5.1652892561983474,0.0,7.0,"abstract_algebra,anatomy,astronomy",57.03414480843659,
7624.947907676118,220891534.52963445,3872972.7303201575,experiments/runs/repair_sweep/node1_fail_join_lazarus_cap16_steps16_so200p0_store14p0,881879040.0,7502.163920157408,mmlu,16,0.0,0.0,220884032.36571428,16,16,507.934319973674,1932735.2832,0.0,1536.0,64,13.223140495867769,3865470.5664,386547056640.0,6400,lazarus,4,58.030231189759874,57.142857142857146,200.0,3600,node1_fail_join,True,25.0,5.1652892561983474,0.0,14.0,"abstract_algebra,anatomy,astronomy",57.03410530116863,
7624.947907676118,123702560.28872016,3872972.7303201575,experiments/runs/repair_sweep/node1_fail_join_lazarus_cap16_steps16_so200p0_store25p0,881879040.0,7502.163920157408,mmlu,16,0.0,0.0,123695058.1248,16,16,507.934319973674,1932735.2832,0.0,1536.0,64,13.223140495867769,3865470.5664,386547056640.0,6400,lazarus,4,32.936077161755605,32.0,200.0,3600,node1_fail_join,True,25.0,5.1652892561983474,0.0,25.0,"abstract_algebra,anatomy,astronomy",31.93995127316436,
7624.947907676118,883543631.6267773,3872972.7303201575,experiments/runs/repair_sweep/node1_fail_join_lazarus_cap16_steps16_so200p0_store3p5,881879040.0,7502.163920157408,mmlu,16,0.0,0.0,883536129.4628571,16,16,507.934319973674,1932735.2832,0.0,1536.0,64,13.223140495867769,3865470.5664,386547056640.0,6400,lazarus,4,229.12673592615266,228.57142857142858,200.0,3600,node1_fail_join,True,25.0,5.1652892561983474,0.0,3.5,"abstract_algebra,anatomy,astronomy",228.1306100375614,
7624.947907676118,61855031.226320155,3872972.7303201575,experiments/runs/repair_sweep/node1_fail_join_lazarus_cap16_steps16_so200p0_store50p0,881879040.0,7502.163920157408,mmlu,16,0.0,0.0,61847529.0624,16,16,507.934319973674,1932735.2832,0.0,1536.0,64,13.223140495867769,3865470.5664,386547056640.0,6400,lazarus,4,16.967070053025616,16.0,200.0,3600,node1_fail_join,True,25.0,5.1652892561983474,0.0,50.0,"abstract_algebra,anatomy,astronomy",15.970944164434366,
7624.947907676118,441775566.8953487,3872972.7303201575,experiments/runs/repair_sweep/node1_fail_join_lazarus_cap16_steps16_so200p0_store7p0,881879040.0,7502.163920157408,mmlu,16,0.0,0.0,441768064.73142856,16,16,507.934319973674,1932735.2832,0.0,1536.0,64,13.223140495867769,3865470.5664,386547056640.0,6400,lazarus,4,115.06239943522414,114.28571428571429,200.0,3600,node1_fail_join,True,25.0,5.1652892561983474,0.0,7.0,"abstract_algebra,anatomy,astronomy",114.06627354663289,
3812.473953838059,220887786.17834103,1936489.0958267453,experiments/runs/repair_sweep/node1_fail_join_lazarus_cap16_steps16_so400p0_store14p0,881879040.0,3753.81262674537,mmlu,16,0.0,0.0,220884032.36571428,16,16,507.93503621900436,966367.6416,0.0,1536.0,64,13.223140495867769,1932735.2832,386547056640.0,6400,lazarus,4,115.06223718434475,114.28571428571429,400.0,3600,node1_fail_join,True,25.0,5.1652892561983474,0.0,14.0,"abstract_algebra,anatomy,astronomy",114.06611411051473,
3812.473953838059,123698811.93742675,1936489.0958267453,experiments/runs/repair_sweep/node1_fail_join_lazarus_cap16_steps16_so400p0_store25p0,881879040.0,3753.81262674537,mmlu,16,0.0,0.0,123695058.1248,16,16,507.93503621900436,966367.6416,0.0,1536.0,64,13.223140495867769,1932735.2832,386547056640.0,6400,lazarus,4,64.87399989947566,64.0,400.0,3600,node1_fail_join,True,25.0,5.1652892561983474,0.0,25.0,"abstract_algebra,anatomy,astronomy",63.87787682564565,
3812.473953838059,883539883.2754838,1936489.0958267453,experiments/runs/repair_sweep/node1_fail_join_lazarus_cap16_steps16_so400p0_store3p5,881879040.0,3753.81262674537,mmlu,16,0.0,0.0,883536129.4628571,16,16,507.93503621900436,966367.6416,0.0,1536.0,64,13.223140495867769,1932735.2832,386547056640.0,6400,lazarus,4,457.254764126634,457.14285714285717,400.0,3600,node1_fail_join,True,25.0,5.1652892561983474,0.0,3.5,"abstract_algebra,anatomy,astronomy",456.25864105280397,
3812.473953838059,61851282.87502674,1936489.0958267453,experiments/runs/repair_sweep/node1_fail_join_lazarus_cap16_steps16_so400p0_store50p0,881879040.0,3753.81262674537,mmlu,16,0.0,0.0,61847529.0624,16,16,507.93503621900436,966367.6416,0.0,1536.0,64,13.223140495867769,1932735.2832,386547056640.0,6400,lazarus,4,32.93603071819534,32.0,400.0,3600,node1_fail_join,True,25.0,5.1652892561983474,0.0,50.0,"abstract_algebra,anatomy,astronomy",31.939907644365316,
3812.473953838059,441771818.5440553,1936489.0958267453,experiments/runs/repair_sweep/node1_fail_join_lazarus_cap16_steps16_so400p0_store7p0,881879040.0,3753.81262674537,mmlu,16,0.0,0.0,441768064.73142856,16,16,507.93503621900436,966367.6416,0.0,1536.0,64,13.223140495867769,1932735.2832,386547056640.0,6400,lazarus,4,229.1264128317745,228.57142857142858,400.0,3600,node1_fail_join,True,25.0,5.1652892561983474,0.0,7.0,"abstract_algebra,anatomy,astronomy",228.13028975794447,
1906.2369769190295,220885912.0026943,968247.2785800393,experiments/runs/repair_sweep/node1_fail_join_lazarus_cap16_steps16_so800p0_store14p0,881879040.0,1879.6369800393527,mmlu,16,0.0,0.0,220884032.36571428,16,16,507.9364687096651,483183.8208,0.0,1536.0,64,13.223140495867769,966367.6416,386547056640.0,6400,lazarus,4,229.12576664575178,228.57142857142858,800.0,3600,node1_fail_join,True,25.0,5.1652892561983474,0.0,14.0,"abstract_algebra,anatomy,astronomy",228.12964920142036,
1906.2369769190295,123696937.76178004,968247.2785800393,experiments/runs/repair_sweep/node1_fail_join_lazarus_cap16_steps16_so800p0_store25p0,881879040.0,1879.6369800393527,mmlu,16,0.0,0.0,123695058.1248,16,16,507.9364687096651,483183.8208,0.0,1536.0,64,13.223140495867769,966367.6416,386547056640.0,6400,lazarus,4,128.74957515937388,128.0,800.0,3600,node1_fail_join,True,25.0,5.1652892561983474,0.0,25.0,"abstract_algebra,anatomy,astronomy",127.75345771504252,
1906.2369769190295,883538009.0998372,968247.2785800393,experiments/runs/repair_sweep/node1_fail_join_lazarus_cap16_steps16_so800p0_store3p5,881879040.0,1879.6369800393527,mmlu,16,0.0,0.0,883536129.4628571,16,16,507.9364687096651,483183.8208,0.0,1536.0,64,13.223140495867769,966367.6416,386547056640.0,6400,lazarus,4,913.50889041651,914.2857142857143,800.0,3600,node1_fail_join,True,25.0,5.1652892561983474,0.0,3.5,"abstract_algebra,anatomy,astronomy",912.5127729721786,
1906.2369769190295,61849408.69938004,968247.2785800393,experiments/runs/repair_sweep/node1_fail_join_lazarus_cap16_steps16_so800p0_store50p0,881879040.0,1879.6369800393527,mmlu,16,0.0,0.0,61847529.0624,16,16,507.9364687096651,483183.8208,0.0,1536.0,64,13.223140495867769,966367.6416,386547056640.0,6400,lazarus,4,64.87381694076979,64.0,800.0,3600,node1_fail_join,True,25.0,5.1652892561983474,0.0,50.0,"abstract_algebra,anatomy,astronomy",63.87769949643842,
1906.2369769190295,441769944.3684086,968247.2785800393,experiments/runs/repair_sweep/node1_fail_join_lazarus_cap16_steps16_so800p0_store7p0,881879040.0,1879.6369800393527,mmlu,16,0.0,0.0,441768064.73142856,16,16,507.9364687096651,483183.8208,0.0,1536.0,64,13.223140495867769,966367.6416,386547056640.0,6400,lazarus,4,457.25347456933787,457.14285714285717,800.0,3600,node1_fail_join,True,25.0,5.1652892561983474,0.0,7.0,"abstract_algebra,anatomy,astronomy",456.2573571250065,
28646.742712044375,220911053.91256902,7757962.679654731,experiments/runs/repair_sweep/node1_fail_join_lazarus_cap16_steps32_so100p0_store14p0,1761955840.0,27021.54685473177,mmlu,16,0.0,0.0,220884032.36571428,32,32,270.8148272785281,3865470.5664,0.0,1536.0,64,7.373271889400922,7730941.1328,386547056640.0,6400,lazarus,4,29.46842914030218,28.571428571428573,100.0,3600,node1_fail_join,True,25.0,2.880184331797235,0.0,14.0,"abstract_algebra,anatomy,astronomy",28.475395285402517,
28646.742712044375,123722079.67165473,7757962.679654731,experiments/runs/repair_sweep/node1_fail_join_lazarus_cap16_steps32_so100p0_store25p0,1761955840.0,27021.54685473177,mmlu,16,0.0,0.0,123695058.1248,32,32,270.8148272785281,3865470.5664,0.0,1536.0,64,7.373271889400922,7730941.1328,386547056640.0,6400,lazarus,4,16.940787766647148,16.0,100.0,3600,node1_fail_join,True,25.0,2.880184331797235,0.0,25.0,"abstract_algebra,anatomy,astronomy",15.947753911747483,
28646.742712044375,883563151.0097119,7757962.679654731,experiments/runs/repair_sweep/node1_fail_join_lazarus_cap16_steps32_so100p0_store3p5,1761955840.0,27021.54685473177,mmlu,16,0.0,0.0,883536129.4628571,32,32,270.8148272785281,3865470.5664,0.0,1536.0,64,7.373271889400922,7730941.1328,386547056640.0,6400,lazarus,4,114.88416577885923,114.28571428571429,100.0,3600,node1_fail_join,True,25.0,2.880184331797235,0.0,3.5,"abstract_algebra,anatomy,astronomy",113.89113192395956,
28646.742712044375,61874550.60925473,7757962.679654731,experiments/runs/repair_sweep/node1_fail_join_lazarus_cap16_steps32_so100p0_store50p0,1761955840.0,27021.54685473177,mmlu,16,0.0,0.0,61847529.0624,32,32,270.8148272785281,3865470.5664,0.0,1536.0,64,7.373271889400922,7730941.1328,386547056640.0,6400,lazarus,4,8.96865234704849,8.0,100.0,3600,node1_fail_join,True,25.0,2.880184331797235,0.0,50.0,"abstract_algebra,anatomy,astronomy",7.975618492148826,
28646.742712044375,441795086.2782833,7757962.679654731,experiments/runs/repair_sweep/node1_fail_join_lazarus_cap16_steps32_so100p0_store7p0,1761955840.0,27021.54685473177,mmlu,16,0.0,0.0,441768064.73142856,32,32,270.8148272785281,3865470.5664,0.0,1536.0,64,7.373271889400922,7730941.1328,386547056640.0,6400,lazarus,4,57.94034135315453,57.142857142857146,100.0,3600,node1_fail_join,True,25.0,2.880184331797235,0.0,7.0,"abstract_algebra,anatomy,astronomy",56.947307498254865,
14323.371356022188,220897545.86980832,3878984.0704940325,experiments/runs/repair_sweep/node1_fail_join_lazarus_cap16_steps32_so200p0_store14p0,1761955840.0,13513.50409403255,mmlu,16,0.0,0.0,220884032.36571428,32,32,270.81501792265783,1932735.2832,0.0,1536.0,64,7.373271889400922,3865470.5664,386547056640.0,6400,lazarus,4,57.94030056521729,57.142857142857146,200.0,3600,node1_fail_join,True,25.0,2.880184331797235,0.0,14.0,"abstract_algebra,anatomy,astronomy",56.9472681133425,
14323.371356022188,123708571.62889403,3878984.0704940325,experiments/runs/repair_sweep/node1_fail_join_lazarus_cap16_steps32_so200p0_store25p0,1761955840.0,13513.50409403255,mmlu,16,0.0,0.0,123695058.1248,32,32,270.81501792265783,1932735.2832,0.0,1536.0,64,7.373271889400922,3865470.5664,386547056640.0,6400,lazarus,4,32.885035455934144,32.0,200.0,3600,node1_fail_join,True,25.0,2.880184331797235,0.0,25.0,"abstract_algebra,anatomy,astronomy",31.892003004059344,
14323.371356022188,883549642.9669511,3878984.0704940325,experiments/runs/repair_sweep/node1_fail_join_lazarus_cap16_steps32_so200p0_store3p5,1761955840.0,13513.50409403255,mmlu,16,0.0,0.0,883536129.4628571,32,32,270.81501792265783,1932735.2832,0.0,1536.0,64,7.373271889400922,3865470.5664,386547056640.0,6400,lazarus,4,228.771653583057,228.57142857142858,200.0,3600,node1_fail_join,True,25.0,2.880184331797235,0.0,3.5,"abstract_algebra,anatomy,astronomy",227.77862113118218,
14323.371356022188,61861042.56649403,3878984.0704940325,experiments/runs/repair_sweep/node1_fail_join_lazarus_cap16_steps32_so200p0_store50p0,1761955840.0,13513.50409403255,mmlu,16,0.0,0.0,61847529.0624,32,32,270.81501792265783,1932735.2832,0.0,1536.0,64,7.373271889400922,3865470.5664,386547056640.0,6400,lazarus,4,16.94077584093577,16.0,200.0,3600,node1_fail_join,True,25.0,2.880184331797235,0.0,50.0,"abstract_algebra,anatomy,astronomy",15.947743389060975,
14323.371356022188,441781578.23552257,3878984.0704940325,experiments/runs/repair_sweep/node1_fail_join_lazarus_cap16_steps32_so200p0_store7p0,1761955840.0,13513.50409403255,mmlu,16,0.0,0.0,441768064.73142856,32,32,270.81501792265783,1932735.2832,0.0,1536.0,64,7.373271889400922,3865470.5664,386547056640.0,6400,lazarus,4,114.8840849044972,114.28571428571429,200.0,3600,node1_fail_join,True,25.0,2.880184331797235,0.0,7.0,"abstract_algebra,anatomy,astronomy",113.89105245262239,
7161.685678011094,220890791.84842795,1939494.765913683,experiments/runs/repair_sweep/node1_fail_join_lazarus_cap16_steps32_so400p0_store14p0,1761955840.0,6759.482713682941,mmlu,16,0.0,0.0,220884032.36571428,32,32,270.81539921091723,966367.6416,0.0,1536.0,64,7.373271889400922,1932735.2832,386547056640.0,6400,lazarus,4,114.88392315611473,114.28571428571429,400.0,3600,node1_fail_join,True,25.0,2.880184331797235,0.0,14.0,"abstract_algebra,anatomy,astronomy",113.89089351028373,
7161.685678011094,123701817.60751368,1939494.765913683,experiments/runs/repair_sweep/node1_fail_join_lazarus_cap16_steps32_so400p0_store25p0,1761955840.0,6759.482713682941,mmlu,16,0.0,0.0,123695058.1248,32,32,270.81539921091723,966367.6416,0.0,1536.0,64,7.373271889400922,1932735.2832,386547056640.0,6400,lazarus,4,64.77346348950707,64.0,400.0,3600,node1_fail_join,True,25.0,2.880184331797235,0.0,25.0,"abstract_algebra,anatomy,astronomy",63.78043384367608,
7161.685678011094,883542888.9455708,1939494.765913683,experiments/runs/repair_sweep/node1_fail_join_lazarus_cap16_steps32_so400p0_store3p5,1761955840.0,6759.482713682941,mmlu,16,0.0,0.0,883536129.4628571,32,32,270.81539921091723,966367.6416,0.0,1536.0,64,7.373271889400922,1932735.2832,386547056640.0,6400,lazarus,4,456.54614815571244,457.14285714285717,400.0,3600,node1_fail_join,True,25.0,2.880184331797235,0.0,3.5,"abstract_algebra,anatomy,astronomy",455.5531185098815,
